,unit_id,topic,text,jobids,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA,GPT-1shot,GPT-5shot,GPT-16shot,GPT-35shot
5603,b12b60b568f906c4c5a862776db1e5689d8bfbd68e9674fc4d54ce18-94-D66,CivilRights,"ChristenUnie en D66 botsen (opnieuw) over euthanasie bij voltooid levenChristenUnie-lijsttrekker Mirjam Bikker wil dat **D66** stopt met ""doordrammen"" van de wet 'Voltooid Leven'.Die wet moet het voor mensen vanaf 75 jaar mogelijk maken om hulp te krijgen met sterven als zij niet verder willen leven.",507,L,1.0,L,,L,,,,,,,,,
5604,b12b60b568f906c4c5a862776db1e5689d8bfbd68e9674fc4d54ce18-94-Overig,CivilRights,"ChristenUnie en D66 botsen (opnieuw) over euthanasie bij voltooid leven**ChristenUnie-lijsttrekker** Mirjam Bikker wil dat D66 stopt met ""doordrammen"" van de wet 'Voltooid Leven'.Die wet moet het voor mensen vanaf 75 jaar mogelijk maken om hulp te krijgen met sterven als zij niet verder willen leven.",507,R,1.0,R,,R,,,,,,,,,
5605,b12b60b568f906c4c5a862776db1e5689d8bfbd68e9674fc4d54ce18-96-D66,CivilRights,"Die wet moet het voor mensen vanaf 75 jaar mogelijk maken om hulp te krijgen met sterven als zij niet verder willen leven.**D66** heeft het wetsvoorstel na kritiek van de Raad van State aangepast en vandaag bij de Tweede Kamer ingediend.Een belangrijke wijziging is dat mensen die vinden dat hun leven voltooid is, een traject van ten minste een half jaar moeten doorlopen.",507,L,1.0,L,,L,,,,,,,,,
5606,b15be990d06a2336aa5ba5b6770391a437af0b6cae28c7747c8086b7-65-D66,Economic,"Dat is niet zomaar een dingetje.''Ja. **D66**, VVD en CDA beloofden te bezuinigen, maar hebben uiteindelijk 20 miljard extra uitgegeven.Dat is de reden dat we nu tegen de vangrail van een maximaal begrotingstekort van 3 procent aanhangen.",639,L,0.5,,,N,,,,L,,,,,
5607,b15be990d06a2336aa5ba5b6770391a437af0b6cae28c7747c8086b7-65-VVD,Economic,"Dat is niet zomaar een dingetje.''Ja. D66, **VVD** en CDA beloofden te bezuinigen, maar hebben uiteindelijk 20 miljard extra uitgegeven.Dat is de reden dat we nu tegen de vangrail van een maximaal begrotingstekort van 3 procent aanhangen.",639,L,0.5,,,N,,,,L,,,,,
5608,b15be990d06a2336aa5ba5b6770391a437af0b6cae28c7747c8086b7-72-Denk,Economic,"Dat zal bij ons dus ook gebeuren.''Ik ben geen verlosser, maar ik **denk** dat ik een realistisch beleid aanbied.Meer bestaanszekerheid is een langjarig plan.",639,N,1.0,,,N,,,,N,,,,,
5609,b15be990d06a2336aa5ba5b6770391a437af0b6cae28c7747c8086b7-86-Denk,CivilRights,"En ik zou zorgen dat de dialoog tussen bevolkingsgroepen op gang blijft, zodat er niet een soort parallelle samenleving blijft bestaan.''Zolang ik **denk** dat de grondwettelijke rechten niet volledig gerespecteerd worden door een partij, dan zie ik samenwerking in een regering niet voor me.''Vrijheid van godsdienst is een grondrecht en daar horen dit soort verboden inderdaad niet bij.",515,N,1.0,,,N,N,,,,,,,,
5610,b1828494df93302646621e9693f0627341233b426eb6796651e07d6b-43-D66,CivilRights,Steven Pleiter is voormalig directeur van het Expertisecentrum Euthanasie.Jan Paternotte is fractievoorzitter van **D66** in de Tweede Kamer.,507,N,1.0,N,,N,,,,,,,,,
5611,b1a97c54f933c066de8f3291a389d641a5181d6515287d8b71d29bbf-5-GL/PvdA,Environment,"Banken die dat niet doen, zien potentiële risico's op hun balans over het hoofd, zegt Elderson.Hij uitte zijn waarschuwing bij een symposium van de Belgische werkgeversorganisatie VBO, mede georganiseerd door Europees Parlementslid Paul Tang (**PvdA**).Dat was bedoeld om de stand van zaken te schetsen van de Europese queeste om het financiële stelsel te verduurzamen.","615,673,676",N,0.75,N,N,L,N,,,,,,,,
5612,b1bea50feb1178fe46425b77dd2b7ea4db0b2b035c371687539a36bb-12-BBB,Immigration,"Bovendien wil een meerderheid (bijna 70 procent) van de Nederlanders het aantal asielmigranten omlaagbrengen, bleek vorig jaar uit onderzoek van Ipsos.Migratie in de volle breedte is als thema opgenomen in de verkiezingsprogramma's: van een migratiestop bij de PVV, tot een maximumaantal asielzoekers bij de **BBB** en een richtgetal van 50.000 voor asiel-, arbeids- en studiemigranten bij NSC.Als het over migratie gaat, dan gaat het over meer dan alleen asiel.",551,R,1.0,R,,,R,,,,,,,,
5613,b1bea50feb1178fe46425b77dd2b7ea4db0b2b035c371687539a36bb-12-NSC,Immigration,"Bovendien wil een meerderheid (bijna 70 procent) van de Nederlanders het aantal asielmigranten omlaagbrengen, bleek vorig jaar uit onderzoek van Ipsos.Migratie in de volle breedte is als thema opgenomen in de verkiezingsprogramma's: van een migratiestop bij de PVV, tot een maximumaantal asielzoekers bij de BBB en een richtgetal van 50.000 voor asiel-, arbeids- en studiemigranten bij **NSC**.Als het over migratie gaat, dan gaat het over meer dan alleen asiel.",543,R,1.0,R,,R,,,,,,,,,
5614,b1bea50feb1178fe46425b77dd2b7ea4db0b2b035c371687539a36bb-12-PVV,Immigration,"Bovendien wil een meerderheid (bijna 70 procent) van de Nederlanders het aantal asielmigranten omlaagbrengen, bleek vorig jaar uit onderzoek van Ipsos.Migratie in de volle breedte is als thema opgenomen in de verkiezingsprogramma's: van een migratiestop bij de **PVV**, tot een maximumaantal asielzoekers bij de BBB en een richtgetal van 50.000 voor asiel-, arbeids- en studiemigranten bij NSC.Als het over migratie gaat, dan gaat het over meer dan alleen asiel.",543,R,1.0,R,,R,,,,,,,,,
5615,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-10-CDA,Environment,"Bontenbal erkent dat, maar ziet ook verschillen.Het **CDA** biedt volgens hem een ""hoopvoller verhaal""over het klimaat en is positiever over de EU.","670,617",L,0.6666666666666666,L,,L,,N,,,,,,,
5616,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-12-CDA,Environment,over het klimaat en is positiever over de EU.Hij is ervan overtuigd dat het **CDA** nog steeds nodig is in het politieke spectrum.Tegen weggelopen kiezers zegt hij:,617,N,1.0,N,,,,N,,,,,,,
5617,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-140-GL/PvdA,CivilRights,"Daaraan zouden dan NSC, VVD, BBB, CDA, SGP en JA21 kunnen meedoen.""Dat lijstje, daar schrik ik van"", aldus **Timmermans**, en dan met name dat de SGP erin genoemd wordt.""Want met alle respect, ik wil niet dat mijn dochters de strijd van mijn moeder moeten overdoen.""",520,L,1.0,L,,L,,,,,,,,,
5618,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-140-SGP,CivilRights,"Daaraan zouden dan NSC, VVD, BBB, CDA, SGP en JA21 kunnen meedoen.""Dat lijstje, daar schrik ik van"", aldus Timmermans, en dan met name dat de **SGP** erin genoemd wordt.""Want met alle respect, ik wil niet dat mijn dochters de strijd van mijn moeder moeten overdoen.""",520,R,1.0,R,,R,,,,,,,,,
5619,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-159-FvD,CivilRights,Baudet (FvD) over vrijheid en zijn bewondering voor PoetinLijsttrekker Thierry **Baudet** van **Forum** voor Democratie is te gast in het NOS Radio 1 Journaal.Hij krijgt eerst een vraag over de schorsing van een week die de integriteitscommissie van de Tweede Kamer wil.,520,N,1.0,N,,N,,,,,,,,,
5620,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-166-FvD,CivilRights,Dat woord komt zeker twintig keer voor in het verkiezingsprogramma.Voor **Baudet** houdt dit in dat de overheid minder greep krijgt op het leven van burgers.Hij vindt dat er sprake is van censuur en dat er veel belasting moet worden betaald.,"660,662,527",L,0.5,L,N,L,N,,,,,,,,
5621,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-174-FvD,CivilRights,"Maar hij vindt het wel heel goed dat Poetin zich bijvoorbeeld tegen ""lhbti-propaganda"" en het World Economic Forum (WEF) uitspreekt.Dat hij ten aanzien van Oekraïne ""één op één het standpunt van het Kremlin"" verwoordt, zoals politiek verslaggever Wilco Boom hem voor de voeten gooit, vindt **Baudet** geen punt.In zijn ogen is Rusland, dat in februari 2022 van meerdere kanten Oekraïne binnenviel, nooit van plan geweest om Oekraïne in te lijven.",520,N,1.0,N,,N,,,,,,,,,
5622,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-218-FvD,Immigration,"invoering van een bindend referendum, vertrek uit de EU, een asiel- en naturalisatiestop en een einde aan de ""klimaathysterie"" en de ""krankzinnige woke-agenda"".Thierry **Baudet** (40) werd in Heemstede geboren en ging in Haarlem naar school.Hij studeerde geschiedenis en rechten en werd docent aan de Universiteit Leiden.",551,R,1.0,R,,,R,,,,,,,,
5623,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-30-PvdD,Agriculture,20:43Partij voor de **Dieren**:aandacht voor psychische problemen boeren,709,N,1.0,N,N,,,,,,,,,,
5624,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-32-PvdD,Agriculture,"aandacht voor psychische problemen boerenDe Partij voor de **Dieren** in de provincie Zuid-Holland heeft vandaag aandacht gevraagd voor ""de schrijnende sociale en psychische problemen waarmee agrariërs in de provincie worden geconfronteerd"".Veel agrariërs zijn in sociale en psychische nood maar durven daar niet over de praten, zegt de partij.",715,N,1.0,N,,,,,,,,,,,
5625,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-34-PvdD,Agriculture,"Veel agrariërs zijn in sociale en psychische nood maar durven daar niet over de praten, zegt de partij.""Het gevoerde overheidsbeleid van de afgelopen decennia heeft geleid tot schaalvergroting, specialisering, automatisering en een overdaad aan regelgeving in de agrarische sector, waardoor veel agrariërs zich machteloos voelen en persoonlijke keuzemogelijkheden beperkt zijn"", zegt de provinciale **PvdD-fractie**.De partij wil een plan van aanpak, waarin ook ambtenaren worden meegenomen die veel met boeren contact hebben.",714,R,1.0,R,,,,,,,,,,,
5626,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-36-PvdD,Agriculture,"De partij wil een plan van aanpak, waarin ook ambtenaren worden meegenomen die veel met boeren contact hebben.In het verkiezingsprogramma wil de **PvdD** een krimp van de veestapel van 75 procent in een paar jaar.Daarvoor in de plaats moet biologische, ""natuurinclusieve"" landbouw komen zonder gebruik van bestrijdingsmiddelen en genetisch gemanipuleerde gewassen.",709,L,1.0,L,L,,,,,,,,,,
5627,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-39-NSC,Economic,19:24**Omtzigt**:ons eerste miljard gaat naar mensen onder bestaansminimum,643,L,1.0,L,,,L,,,,,,,,
5628,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-42-Overig,Economic,Bij het radioprogrammaDit is de dag Verkiezingscafé sprak **lijsttrekker** Pieter Omtzigt met mensen uit het publiek die uitlegden dat het belasting- en toeslagenstelsel zo ingewikkeld in elkaar zit dat sommige mensen netto nog onder bijstandsniveau uitkomen.Omtzigt erkent dat dit een van de grootste problemen is op zijn politieke agenda.,643,L,0.5,L,,,N,,,,,,,,
5629,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-44-NSC,Economic,"Omtzigt erkent dat dit een van de grootste problemen is op zijn politieke agenda.Op een vraag van presentator Tijs van den Brink waar hij zijn eerste miljard aan zou besteden antwoordde **Omtzigt**:""Daaraan, het opheffen van de situatie dat mensen onder het bestaansminimum zakken.""",643,L,1.0,L,,,L,,,,,,,,
5630,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-46-NSC,Economic,"""Daaraan, het opheffen van de situatie dat mensen onder het bestaansminimum zakken.""**Omtzigt** gaf geen antwoord op de vraag of hij premier wil worden.""Ik heb gelezen dat 85 procent van de kiezers dat ook niet belangrijk vindt.""",643,L,0.5,N,,,L,,,,,,,,
5631,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-55-NSC,Economic,"""We zullen het wel nader toelichten in de komende debatten"", zegt Omtzigt.**NSC** liet zijn verkiezingsprogramma niet doorrekenen door het Centraal Planbureau (CPB).Er was geen tijd voor en Omtzigt heeft veel bezwaren tegen de economische modellen die het CPB gebruikt.",643,N,1.0,N,,,N,,,,,,,,
5632,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-57-Overig,Economic,"Er was geen tijd voor en Omtzigt heeft veel bezwaren tegen de economische modellen die het CPB gebruikt.Die opstelling kwam hem in het RTL-debat van afgelopen zondag op felle kritiek te staan van **VVD-lijsttrekker** Dilan Yesilgöz.Zij vond dat het programma van NSC daarmee ""een menukaart zonder prijzen"" is.",643,N,1.0,N,,,N,,,,,,,,
5633,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-74-SGP,CivilRights,17:19**SGP-leider** **Stoffer** naar demonstranten abortuskliniekSGP-leider Chris Stoffer gaat morgen met demonstranten in de buurt staan van een abortuskliniek.,"520,661,665",N,0.5,N,R,R,N,,,,,,,,
5634,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-75-SGP,CivilRights,"SGP-leider Stoffer naar demonstranten abortuskliniek**SGP-leider** Chris **Stoffer** gaat morgen met demonstranten in de buurt staan van een abortuskliniek.De partij, die fel tegenstander is van abortus, vindt het ""belangrijk om steun te betuigen aan wakers die op een zorgvuldige en liefdevolle manier in gesprek gaan met vrouwen in een uiterst kwetsbare periode van hun leven"".",520,R,1.0,R,,R,,,,,,,,,
5635,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-77-Overig,CivilRights,"De partij, die fel tegenstander is van abortus, vindt het ""belangrijk om steun te betuigen aan wakers die op een zorgvuldige en liefdevolle manier in gesprek gaan met vrouwen in een uiterst kwetsbare periode van hun leven"".Ook **kandidaat-Kamerlid** Diederik van Dijk zal bij een kliniek aanwezig zijn met demonstranten.De betogers benaderen vrouwen die abortus willen plegen, met als doel dit te voorkomen.",520,R,1.0,R,,R,,,,,,,,,
5636,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-79-SGP,CivilRights,"De betogers benaderen vrouwen die abortus willen plegen, met als doel dit te voorkomen.De partij benadrukt dat **Stoffer** en Van Dijk ""uitdrukkelijk niet voornemens zijn om zelf mensen aan te spreken die op weg zijn naar een abortuskliniek"".Omdat de toenadering van demonstranten bij abortusklinieken als intimiderend kan worden ervaren, lopen er op steeds meer plekken in het land abortusbuddy's mee met vrouwen naar de klinieken ter ondersteuning.",520,R,1.0,R,,R,,,,,,,,,
5637,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-96-D66,Environment,"Haag rondlopen.""**Jetten** hoopt op een zo progressief en groen mogelijk regeerakkoord.Hij wil gaan voor een samenwerking vanuit het politieke midden, als zijn partij daarvoor gevraagd wordt.",617,L,1.0,L,,,,L,,,,,,,
5638,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-21-JA21,Immigration,"Het was een zeldzame vooruitblik op de wereld ná 22 november uit de mond van Omtzigt.Het was niet alleen interessant dat hij aan rechtse coalitiepartners dacht, maar ook dat hij de orthodox-protestantse SGP en het vooral op migratie en fraudebeleid zeer rechtse **JA21** als mogelijke coalitiepartners zag.Om een minderheidskabinet te formeren, zou hij die partijen niet eens nodig hebben.",532,N,0.5,N,,,R,,,,,,,,
5639,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-21-SGP,Immigration,"Het was een zeldzame vooruitblik op de wereld ná 22 november uit de mond van Omtzigt.Het was niet alleen interessant dat hij aan rechtse coalitiepartners dacht, maar ook dat hij de orthodox-protestantse **SGP** en het vooral op migratie en fraudebeleid zeer rechtse JA21 als mogelijke coalitiepartners zag.Om een minderheidskabinet te formeren, zou hij die partijen niet eens nodig hebben.",532,N,1.0,N,,,N,,,,,,,,
5640,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-43-GL/PvdA,Economic,"Tijdens het RTL Verkiezingsdebat van zondagavond zocht Omtzigt veel vaker toenadering tot VVD-leider Dilan Yesilgöz dan tot Frans Timmermans (GroenLinks-PvdA).**Timmermans** plaatste zich wel vaak naast Omtzigt, maar de liefde werd meestal niet beantwoord.Zo liet Omtzigt zich kritisch uit over Timmermans’ plannen om het minimumloon flink en snel te verhogen.",633,L,1.0,L,L,,,,,,,,,,
5641,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-43-NSC,Economic,"Tijdens het RTL Verkiezingsdebat van zondagavond zocht Omtzigt veel vaker toenadering tot VVD-leider Dilan Yesilgöz dan tot Frans Timmermans (GroenLinks-PvdA).Timmermans plaatste zich wel vaak naast **Omtzigt**, maar de liefde werd meestal niet beantwoord.Zo liet Omtzigt zich kritisch uit over Timmermans’ plannen om het minimumloon flink en snel te verhogen.",648,R,1.0,R,R,,,,,,,,,,
5642,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-44-GL/PvdA,Economic,"Timmermans plaatste zich wel vaak naast Omtzigt, maar de liefde werd meestal niet beantwoord.Zo liet Omtzigt zich kritisch uit over **Timmermans’** plannen om het minimumloon flink en snel te verhogen.Omtzigt suggereerde bovendien dat hij op overheidsuitgaven wil bezuinigen om de begroting op orde te krijgen.",633,L,1.0,L,L,,,,,,,,,,
5643,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-44-NSC,Economic,"Timmermans plaatste zich wel vaak naast Omtzigt, maar de liefde werd meestal niet beantwoord.Zo liet **Omtzigt** zich kritisch uit over Timmermans’ plannen om het minimumloon flink en snel te verhogen.Omtzigt suggereerde bovendien dat hij op overheidsuitgaven wil bezuinigen om de begroting op orde te krijgen.",633,R,1.0,R,R,,,,,,,,,,
5644,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-48-NSC,Immigration,"FamiliebedrijvenUit het verkiezingsprogramma van **NSC** bleek al dat de partij de migratie wil beteugelen met behulp van een jaarlijks maximum.Een ander opvallend element: waar Omtzigt zich de afgelopen jaren keerde tegen de bedrijvenlobby voor de BOR, een belastingregeling die familiebedrijven ten goede komt, spreekt het NSC-programma zich uit voor het behoud van deze regeling, „als waarborg voor de continuïteit van werkgelegenheid en bedrijvigheid”.",532,R,1.0,R,,,R,,,,,,,,
5645,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-48-NSC,Economic,"FamiliebedrijvenUit het verkiezingsprogramma van **NSC** bleek al dat de partij de migratie wil beteugelen met behulp van een jaarlijks maximum.Een ander opvallend element: waar Omtzigt zich de afgelopen jaren keerde tegen de bedrijvenlobby voor de BOR, een belastingregeling die familiebedrijven ten goede komt, spreekt het NSC-programma zich uit voor het behoud van deze regeling, „als waarborg voor de continuïteit van werkgelegenheid en bedrijvigheid”.",633,L,0.5,L,R,,,,,,,,,,
5646,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-49-NSC,Immigration,"Uit het verkiezingsprogramma van NSC bleek al dat de partij de migratie wil beteugelen met behulp van een jaarlijks maximum.Een ander opvallend element: waar **Omtzigt** zich de afgelopen jaren keerde tegen de bedrijvenlobby voor de BOR, een belastingregeling die familiebedrijven ten goede komt, spreekt het **NSC-programma** zich uit voor het behoud van deze regeling, „als waarborg voor de continuïteit van werkgelegenheid en bedrijvigheid”.Kiezersonderzoek laat zien dat ook de potentiële NSC-kiezer rechts van het midden zit.",548,R,1.0,R,,R,,,,,,,,,
5647,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-50-NSC,Economic,"Een ander opvallend element: waar Omtzigt zich de afgelopen jaren keerde tegen de bedrijvenlobby voor de BOR, een belastingregeling die familiebedrijven ten goede komt, spreekt het NSC-programma zich uit voor het behoud van deze regeling, „als waarborg voor de continuïteit van werkgelegenheid en bedrijvigheid”.Kiezersonderzoek laat zien dat ook de potentiële **NSC-kiezer** rechts van het midden zit.Hoewel Omtzigt vooralsnog een brede achterban lijkt te vertegenwoordigen, stemde het merendeel in het verleden vaker rechts dan links.",633,N,0.5,N,R,,,,,,,,,,
