,unit_id,topic,text,jobids,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA,GPT
7169,ee67a158fee86e5007b5ea70119c2b60ad36e14f6336c242df0019fc-22-PvdD,Environment,"Zo worden ook vervuilende dieselauto’s uit de binnenstad geweerd.De **PvdD** put daarnaast hoop uit de opkomst van nieuwe grondrechten, zoals het recht op gezondheid en een schone leefomgeving.Die wegen voor de rechter steeds zwaarder.","600,600",L,1.0,L,,,,,L,,,
7170,ee67a158fee86e5007b5ea70119c2b60ad36e14f6336c242df0019fc-25-Overig,Environment,Zo bleek onder meer uit de succesvolle rechtszaak van milieuorganisatie Urgenda tegen de staat inzake de broeikasgasuitstoot.**Kamerlid** Lammert van Raan en nummer 6 op de kandidatenlijst zegt dat zijn partij niet alleen staat.Haar plan past in een trend waarin overheden kritischer worden op het gebruik van luxe voer- en vaartuigen en hun uitzonderingspositie in de regelgeving.,"670,672,608,608",N,0.75,L,N,N,N,,,,,
7171,ee67a158fee86e5007b5ea70119c2b60ad36e14f6336c242df0019fc-3-PvdD,Environment,"In de aanloop naar de Tweede Kamerverkiezingen worden plannen van politieke partijen getoetst.,1. Wie doet welk voorstel?De Partij voor de **Dieren** wil privévliegtuigen en superjachten in Europa verbieden, schrijft ze in haar verkiezingsprogramma.Kan dat plan?","608,608",L,1.0,L,L,,,,,,,
7172,ee67a158fee86e5007b5ea70119c2b60ad36e14f6336c242df0019fc-36-PvdD,Environment,Het draait om hooguit enkele tientallen privévliegtuigen en superjachten.De **PvdD** doet het voorstel primair „vanwege de signaalwerking”.Van Raan:,"670,673,608,608",N,0.75,L,N,N,N,,,,,
7173,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-14-Denk,Immigration,Vluchtelingen zoals ik kunnen dan een oplossing zijn.**Denk** heeft goed nagedacht over een plan voor deze groep.Ze moeten de taal leren en werken.,"529,529",L,1.0,L,L,,,,,,,
7174,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-20-FvD,Immigration,"Ik ben een plus voor dit land.''Ik snap dat **Baudet** streng is: dit is zijn land, zijn grond''Sinds de vorige verkiezingen is er veel veranderd.","550,550",N,1.0,N,,N,,,,,,
7175,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-31-FvD,Immigration,"Dat is geen keuze, maar een recht.Tegelijkertijd snap ik dat Thierry **Baudet** streng is:dit is zijn land, zijn grond.'","529,529",N,1.0,N,N,,,,,,,
7176,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-36-GL/PvdA,CivilRights,"In Eritrea heb ik nooit gestemd.Uiteindelijk ging ik voor **GroenLinks**, een partij die veel aandacht besteedt aan gelijkwaardigheid.Dit keer weet ik nog niet of ik ga stemmen.","525,525",L,1.0,L,L,,,,,,,
7177,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-49-Denk,Immigration,"Een stem op partijen als Bij1 of**Denk** is volgens hem vaak een proteststem tegen de wijze waarop gevestigde partijen omgaan met migratie, armoede en discriminatie.Sylvana Simons (Bij1) verlaat de politiek.Denk heeft met Stephan van Baarle een nieuwe lijsttrekker.","529,529",N,1.0,N,N,,,,,,,
7178,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Denk,Immigration,"Denk is volgens hem vaak een proteststem tegen de wijze waarop gevestigde partijen omgaan met migratie, armoede en discriminatie.Sylvana Simons (Bij1) verlaat de politiek.**Denk** heeft met Stephan van **Baarle** een nieuwe lijsttrekker.De partij zal vermoedelijk garen spinnen bij Van Baarles harde veroordeling van de Israëlische bombardementen op Gaza en de wijze waarop de Nederlandse regering daarop reageerde.","529,529",N,1.0,N,N,,,,,,,
7179,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Denk,CivilRights,"Denk is volgens hem vaak een proteststem tegen de wijze waarop gevestigde partijen omgaan met migratie, armoede en discriminatie.Sylvana Simons (Bij1) verlaat de politiek.**Denk** heeft met Stephan van **Baarle** een nieuwe lijsttrekker.De partij zal vermoedelijk garen spinnen bij Van Baarles harde veroordeling van de Israëlische bombardementen op Gaza en de wijze waarop de Nederlandse regering daarop reageerde.",666,N,1.0,,N,,,,,,,
7180,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Overig,Immigration,"Denk is volgens hem vaak een proteststem tegen de wijze waarop gevestigde partijen omgaan met migratie, armoede en discriminatie.Sylvana Simons (Bij1) verlaat de politiek.Denk heeft met Stephan van Baarle een nieuwe **lijsttrekker**.De partij zal vermoedelijk garen spinnen bij Van Baarles harde veroordeling van de Israëlische bombardementen op Gaza en de wijze waarop de Nederlandse regering daarop reageerde.","529,529",N,1.0,N,N,,,,,,,
7181,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-6-Denk,Immigration,"En heeft de ontwikkeling die zij hebben doorgemaakt invloed op hun stemgedrag?'**Denk** ziet vluchtelingen als een plus voor Nederland''Als ik het partijprogramma van Denk lees, dan gaat dat over mijn problemen.","529,529",L,1.0,L,L,,,,,,,
7182,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-7-Denk,Immigration,"'Denk ziet vluchtelingen als een plus voor Nederland''Als ik het partijprogramma van **Denk** lees, dan gaat dat over mijn problemen.Ik heb dertig tot veertig bezichtigingen gehad voordat ik in Amsterdam iets kon huren in de vrije sector.","529,529",L,1.0,L,L,,,,,,,
7183,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-20-SGP,CivilRights,Omtzigt stemde vorig jaar tegen het afschaffen van de verplichte bedenktijd voor abortus.Momenteel ziet hij een coalitie voor zich met de **SGP** - waarvan de lijsttrekker antiabortusactivisten expliciet steunt.In 2022 stemde Omtzigt tegen een motie om te onderzoeken welke wetswijzigingen nodig zijn om meerouderschap mogelijk te maken - het CDA was voor.,"526,526",R,1.0,R,R,,,,,,,
7184,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-22-NSC,CivilRights,In 2022 stemde Omtzigt tegen een motie om te onderzoeken welke wetswijzigingen nodig zijn om meerouderschap mogelijk te maken - het CDA was voor.**Omtzigt** vindt het nou eenmaal 'logisch' dat een kind twee ouders heeft.Daarnaast verwacht hij bij meerouderschap problemen met het uitkeren van toeslagen.,"526,526",R,1.0,R,R,,,,,,,
7185,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,Economic,"Daarnaast verwacht hij bij meerouderschap problemen met het uitkeren van toeslagen.Rechtvaardigheid draait in het hoofd van **Omtzigt** kennelijk vooral om netjes ingevulde tabellen, om kloppende sommetjes.Niet om de kloof tussen rijk en arm, wit en zwart, vrouw en man.","649,649,649,649,649,649",N,0.8333333333333334,N,N,N,N,N,,R,,
7186,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-26-NSC,CivilRights,"Niet om de kloof tussen rijk en arm, wit en zwart, vrouw en man.Als **Omtzigt** het heeft over het toeslagenschandaal, heeft hij het opvallend genoeg vrijwel nooit over het feit dat de belastingdienst tot wel zestien keer vaker onderzoek deed naar gezinnen met een migratieachtergrond.Hij zwijgt nadrukkelijk over de menselijke kant van beleid - over de persoonlijke en sociaaleconomische gevolgen, bijvoorbeeld, die het bemoeilijken van zelfbeschikking voor vrouwen met zich meebrengt.",667,R,1.0,,,,,,,R,,
7187,ef277a37dc28cc2c9ad046ffc52496d23f08f7755ef105534bbe6459-17-GL/PvdA,Environment,"Nick Rustenburg studeert rechten, Sven Kooij is schilder, ze kennen elkaar van voetbal en praten altijd over politiek.Sven luistert podcasts en debatten tijdens het schilderen, oordopjes in, 'dan is de dag zo om', of hij debatteert met een oudere collega die vasthoudt aan de **PvdA**, over kernenergie bijvoorbeeld, 'dat is leuk en leerzaam'.Ze lazen Omtzigts boek en werden lid zodra het kon, en verheugen zich op deze avond.","609,609",N,1.0,N,N,,,,,,,
7188,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-FvD,Immigration,"Aan de rechterkant van het politieke spectrum wordt de oplossing van het opvangprobleem vooral gezien in het beperken van de instroom.Niet voor niets is het woord 'asielstop' te vinden in de verkiezingsprogramma's van VVD, PVV, Ja21 en BVNL (**FvD** spreekt van een 'asielmoratorium' van 10 jaar).Zo'n stop moet wel eerst juridisch mogelijk worden.","533,533",R,1.0,,R,,R,,,,,
7189,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-JA21,Immigration,"Aan de rechterkant van het politieke spectrum wordt de oplossing van het opvangprobleem vooral gezien in het beperken van de instroom.Niet voor niets is het woord 'asielstop' te vinden in de verkiezingsprogramma's van VVD, PVV, **Ja21** en BVNL (FvD spreekt van een 'asielmoratorium' van 10 jaar).Zo'n stop moet wel eerst juridisch mogelijk worden.","533,533",R,1.0,,R,,R,,,,,
7190,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-PVV,Immigration,"Aan de rechterkant van het politieke spectrum wordt de oplossing van het opvangprobleem vooral gezien in het beperken van de instroom.Niet voor niets is het woord 'asielstop' te vinden in de verkiezingsprogramma's van VVD, **PVV**, Ja21 en BVNL (FvD spreekt van een 'asielmoratorium' van 10 jaar).Zo'n stop moet wel eerst juridisch mogelijk worden.","533,533",R,1.0,,R,,R,,,,,
7191,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-VVD,Immigration,"Aan de rechterkant van het politieke spectrum wordt de oplossing van het opvangprobleem vooral gezien in het beperken van de instroom.Niet voor niets is het woord 'asielstop' te vinden in de verkiezingsprogramma's van **VVD**, PVV, Ja21 en BVNL (FvD spreekt van een 'asielmoratorium' van 10 jaar).Zo'n stop moet wel eerst juridisch mogelijk worden.","533,533",R,1.0,,R,,R,,,,,
7192,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-14-BBB,Immigration,Zo'n stop moet wel eerst juridisch mogelijk worden.a **BBB** ziet meer in een asielquotum:na per jaar 15.000 asielzoekers gaan de grenzen dicht.,"533,533",R,1.0,,R,,R,,,,,
7193,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-17-NSC,Immigration,"Komen er meer, dan wil de partij die groep in Europa 'afkopen'.**NSC** wil voor álle migranten een 'richtgetal' van 50.000.a CDA, NSC en VVD willen Nederland minder aantrekkelijk maken door asielzoekers na de procedure te verdelen in twee groepen:","533,533",R,1.0,,R,,R,,,,,
7194,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-18-CDA,Immigration,"NSC wil voor álle migranten een 'richtgetal' van 50.000.a **CDA**, NSC en VVD willen Nederland minder aantrekkelijk maken door asielzoekers na de procedure te verdelen in twee groepen:mensen die vluchten vanwege vervolging (bijvoorbeeld om reden van geloof, politieke overtuiging of seksuele geaardheid) en oorlogsvluchtelingen.","533,533",R,1.0,,R,,R,,,,,
7195,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-18-NSC,Immigration,"NSC wil voor álle migranten een 'richtgetal' van 50.000.a CDA, **NSC** en VVD willen Nederland minder aantrekkelijk maken door asielzoekers na de procedure te verdelen in twee groepen:mensen die vluchten vanwege vervolging (bijvoorbeeld om reden van geloof, politieke overtuiging of seksuele geaardheid) en oorlogsvluchtelingen.","533,533",R,1.0,,R,,R,,,,,
7196,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-18-VVD,Immigration,"NSC wil voor álle migranten een 'richtgetal' van 50.000.a CDA, NSC en **VVD** willen Nederland minder aantrekkelijk maken door asielzoekers na de procedure te verdelen in twee groepen:mensen die vluchten vanwege vervolging (bijvoorbeeld om reden van geloof, politieke overtuiging of seksuele geaardheid) en oorlogsvluchtelingen.","533,533",R,1.0,,R,,R,,,,,
7197,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-21-GL/PvdA,Immigration,Die laatste groep zou na toelating een tijdelijke verblijfsvergunning krijgen en minder recht om familieleden naar Nederland te halen.Daar trekt **GroenLinks-PvdA** een rode lijn.Ook voor de ChristenUnie is dat onderscheid een breekpunt.,"550,550",L,1.0,L,,L,,,,,,
7198,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-22-CU,Immigration,"Daar trekt GroenLinks-PvdA een rode lijn.Ook voor de **ChristenUnie** is dat onderscheid een breekpunt.a Tegelijkertijd vinden veel partijen dat asielzoekers die wel naar Nederland komen, eerlijk over ons land verdeeld moeten worden.","533,533",N,1.0,,N,,N,,,,,
7199,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-26-FvD,Immigration,"Zo'n spreidingswet is omstreden, en wordt niet gesteund door de rechtse partijen.PVV, **FvD**, Ja21 en BVNL vinden dat een spreidingswet de lokale democratie buitenspel zet.a","533,533",R,1.0,,R,,R,,,,,
7200,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-26-JA21,Immigration,"Zo'n spreidingswet is omstreden, en wordt niet gesteund door de rechtse partijen.PVV, FvD, **Ja21** en BVNL vinden dat een spreidingswet de lokale democratie buitenspel zet.a","533,533",R,1.0,,R,,R,,,,,
7201,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-26-PVV,Immigration,"Zo'n spreidingswet is omstreden, en wordt niet gesteund door de rechtse partijen.**PVV**, FvD, Ja21 en BVNL vinden dat een spreidingswet de lokale democratie buitenspel zet.a","533,533",R,1.0,,R,,R,,,,,
7202,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-28-CU,Immigration,"aOok willen D66, GroenLinks- PvdA, **ChristenUnie** enVolt in elk geval minstens één extra aanmeldcentrum om Ter Apel te ontlasten.","552,552",L,1.0,L,,,L,,,,,
7203,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-28-D66,Immigration,"aOok willen **D66**, GroenLinks- PvdA, ChristenUnie enVolt in elk geval minstens één extra aanmeldcentrum om Ter Apel te ontlasten.","552,552",L,1.0,L,,,L,,,,,
7204,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-28-GL/PvdA,Immigration,"aOok willen D66, **GroenLinks-** **PvdA**, ChristenUnie enVolt in elk geval minstens één extra aanmeldcentrum om Ter Apel te ontlasten.","533,533",L,1.0,,L,,L,,,,,
7205,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-29-Volt,Immigration,"Ook willen D66, GroenLinks- PvdA, ChristenUnie en**Volt** in elk geval minstens één extra aanmeldcentrum om Ter Apel te ontlasten.Voor de gemeente die zijn vinger opsteekt, wil GroenLinks- PvdA automatisch extra politieagenten regelen.","533,533",L,1.0,,L,,L,,,,,
7206,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-30-GL/PvdA,Immigration,"Volt in elk geval minstens één extra aanmeldcentrum om Ter Apel te ontlasten.Voor de gemeente die zijn vinger opsteekt, wil **GroenLinks-** **PvdA** automatisch extra politieagenten regelen.Want in","533,533",N,1.0,,N,,N,,,,,
7207,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-D66,Immigration,"Die hebben zelden recht op asiel in ons land.Een speciaal azc met sobere opvang, waarin overlastgevende asielzoekers permanent beschikbaar moeten zijn voor hun asielprocedure (en dus niet weg kunnen) wordt gesteund door **D66**, GroenLinks-PvdA, VVD en NSC.Hanneke Keultjes","552,552",L,1.0,L,,,L,,,,,
7208,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-GL/PvdA,Immigration,"Die hebben zelden recht op asiel in ons land.Een speciaal azc met sobere opvang, waarin overlastgevende asielzoekers permanent beschikbaar moeten zijn voor hun asielprocedure (en dus niet weg kunnen) wordt gesteund door D66, **GroenLinks-PvdA**, VVD en NSC.Hanneke Keultjes","533,533",N,0.5,,R,,N,,,,,
7209,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-NSC,Immigration,"Die hebben zelden recht op asiel in ons land.Een speciaal azc met sobere opvang, waarin overlastgevende asielzoekers permanent beschikbaar moeten zijn voor hun asielprocedure (en dus niet weg kunnen) wordt gesteund door D66, GroenLinks-PvdA, VVD en **NSC**.Hanneke Keultjes","552,552",L,1.0,L,,,L,,,,,
7210,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-VVD,Immigration,"Die hebben zelden recht op asiel in ons land.Een speciaal azc met sobere opvang, waarin overlastgevende asielzoekers permanent beschikbaar moeten zijn voor hun asielprocedure (en dus niet weg kunnen) wordt gesteund door D66, GroenLinks-PvdA, **VVD** en NSC.Hanneke Keultjes","533,533",N,0.5,,R,,N,,,,,
7211,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-6-FvD,Immigration,"Wéér niet.a Vrijwel alle partijen, met PVV en **FvD** als de belangrijkste uitzonderingen, willen dat opvang- organisatie COA meer geld krijgt om voor betere opvang te zorgen.COA kreeg de afgelopen jaren betaald per beslapen bed.","533,533",R,1.0,,R,,R,,,,,
7212,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-6-PVV,Immigration,"Wéér niet.a Vrijwel alle partijen, met **PVV** en FvD als de belangrijkste uitzonderingen, willen dat opvang- organisatie COA meer geld krijgt om voor betere opvang te zorgen.COA kreeg de afgelopen jaren betaald per beslapen bed.","552,552",L,0.5,L,,,R,,,,,
7213,ef9693a0a7cbeb850a2b6e8d8ce730ac92c578ef6ded1f0b7d7ddc5b-3-BBB,Immigration,"Wie de laatste jaren nog draadjes van oortjes naar een telefoon had lopen, was oud, arm, hopeloos onmodieus of alle drie.De opmars van draadloze oortjes, beter bekend onder de Apple-naam 'airpods', ging onder het jongere, modieuzere deel van de mensheid sneller dan die van de **BBB** in Drenthe.Vóór mijn dochter tussen neus en lippen door zei: 'Meisjes met hoofddoeken gebruiken hun telefoons gewoon nog tijdens de les', had ik nooit bedacht dat een hoofddoek die draadloze oortjes aan het zicht onttrekt.","547,547",N,1.0,N,,N,,,,,,
7214,efca829a839c213e5c35217f8535831b7e8f8d08fac6e4c83b127c32-20-VVD,Economic,"Eerder deze week noemde ze dat gegeven tegen het AD nog 'niet relevant'.Dat is wat de **VVD** graag uitstraalt.Dat als je hard werkt en de juiste capaciteiten bezit, je vanzelf boven komt drijven.",639,R,1.0,,,R,,,,,,
7215,efd511c9ed172833341f4039d2d9a1333f2be35e5e4ae1f3ed511fee-50-Overig,Immigration,"Die wilden ze voor heropvoeding onderbrengen in kampen, zodat ze zich weer konden aanpassen aan de Nederlandse gewoonten en gebruiken.Toen **minister** Drees van Sociale Zaken die notitie las, schreef hij er in potlood bij dat we dit maar niet moesten doen.''Er was helemaal geen aandacht voor ons.","534,534",N,1.0,,N,N,,,,,,
7216,f091b4d6555b114f5eb985decc7b39a99fe55a2e67cf4303eb56de0a-25-PvdD,Immigration,"Men had bij BNNVara een reporter naar Budel gestuurd om een inwoner, die zich over overlast gevende asielzoekers bezorgd toonde, belachelijk te maken.Terug in de studio vroeg Khalid met een wokestemmetje aan Esther **Ouwehand** van de **PvdD** of ze van die man uit Budel schrok.Met een grijns van minachting antwoordde Ouwehand, die de laatste zeventien jaar onder een Haagse steen heeft geleefd, met een vraag: 'Is dat echt?'.","542,542",N,1.0,N,,N,,,,,,
7217,f0f428a152056ee870afcf09a4e4c687c93e199a75caa68f05fd30ba-2-VVD,Economic,Frans Timmermans heeft met de fusiebeweging GroenLinks-PvdA maar één doel: de grootste worden en de VVD uit het Torentje houden.'Bij de **VVD** zie ik geen enkel besef van wat ze hebben aangericht.''Het minimumloon verhogen naar 16 euro.,639,N,1.0,,,N,,,,,,
