variable,jobid,unit_id,topic,text,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-10-GL/PvdA,Environment,"'Het potentieel van de voorgestelde maatregelen zal richting 2030 nog niet gerealiseerd kunnen worden, omdat gebiedsprocessen lange doorlooptijden hebben.'Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, **GroenLinks-PvdA**, D66, CDA, Volt, JA21, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-10-JA21,Environment,"'Het potentieel van de voorgestelde maatregelen zal richting 2030 nog niet gerealiseerd kunnen worden, omdat gebiedsprocessen lange doorlooptijden hebben.'Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, D66, CDA, Volt, **JA21**, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-10-SGP,Environment,"'Het potentieel van de voorgestelde maatregelen zal richting 2030 nog niet gerealiseerd kunnen worden, omdat gebiedsprocessen lange doorlooptijden hebben.'Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, D66, CDA, Volt, JA21, ChristenUnie en **SGP**) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,600,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-10-VVD,Environment,"'Het potentieel van de voorgestelde maatregelen zal richting 2030 nog niet gerealiseerd kunnen worden, omdat gebiedsprocessen lange doorlooptijden hebben.'Het CPB heeft de verkiezingsprogramma's van acht partijen (**VVD**, GroenLinks-PvdA, D66, CDA, Volt, JA21, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.",N,1,N,NA,NA,NA,NA,N,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-10-Volt,Environment,"'Het potentieel van de voorgestelde maatregelen zal richting 2030 nog niet gerealiseerd kunnen worden, omdat gebiedsprocessen lange doorlooptijden hebben.'Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, D66, CDA, **Volt**, JA21, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-11-CU,Environment,"Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, D66, CDA, Volt, JA21, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en **ChristenUnie**) door om de gevolgen voor natuur, milieu en klimaat te bepalen.Veel partijen, waaronder potentiële regeringspartners als BBB en NSC, hebben hun plannen niet aan het onafhankelijke oordeel van de planbureaus onderworpen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-11-D66,Environment,"Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, D66, CDA, Volt, JA21, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, **D66**, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.Veel partijen, waaronder potentiële regeringspartners als BBB en NSC, hebben hun plannen niet aan het onafhankelijke oordeel van de planbureaus onderworpen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-11-GL/PvdA,Environment,"Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, D66, CDA, Volt, JA21, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, **GroenLinks-PvdA**, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.Veel partijen, waaronder potentiële regeringspartners als BBB en NSC, hebben hun plannen niet aan het onafhankelijke oordeel van de planbureaus onderworpen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-11-Volt,Environment,"Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, D66, CDA, Volt, JA21, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, **Volt** en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.Veel partijen, waaronder potentiële regeringspartners als BBB en NSC, hebben hun plannen niet aan het onafhankelijke oordeel van de planbureaus onderworpen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-12-BBB,Environment,"Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.Veel partijen, waaronder potentiële regeringspartners als **BBB** en NSC, hebben hun plannen niet aan het onafhankelijke oordeel van de planbureaus onderworpen.De spijbelaars claimen in de peilingen de helft van het aantal Kamerzetels, waardoor de traditionele doorrekening flink aan waarde heeft ingeboet.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-12-NSC,Environment,"Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.Veel partijen, waaronder potentiële regeringspartners als BBB en **NSC**, hebben hun plannen niet aan het onafhankelijke oordeel van de planbureaus onderworpen.De spijbelaars claimen in de peilingen de helft van het aantal Kamerzetels, waardoor de traditionele doorrekening flink aan waarde heeft ingeboet.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,652,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-41-Volt,Agriculture,"Door het afschaffen van de werkgeverspremies stijgen de lonen fors als Volt het voor het zeggen krijgt, en daarmee ook de koopkracht.Voor de totaalverbouwing van **Volt** geldt echter in het kwadraat dat die niet in één kabinetsperiode is uit te voeren.Wat betreft de stikstofuitstoot behalen alle vijf partijen die hun programma voorlegden aan het PBL op papier een beter resultaat dan het huidige kabinetsbeleid.",N,1,N,NA,NA,NA,NA,N,NA,NA
stance,652,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-43-CU,Agriculture,"Wat betreft de stikstofuitstoot behalen alle vijf partijen die hun programma voorlegden aan het PBL op papier een beter resultaat dan het huidige kabinetsbeleid.Bij VVD, **ChristenUnie** en Volt blijft het door het ministerie van Landbouw gestelde reductiedoel echter buiten bereik, terwijl dat doel wel haalbaar is (maar niet met zekerheid) als de plannen van D66 en GroenLinks- PvdA worden uitgevoerd.De VVD laat de veestapel met circa 10 procent krimpen, de ChristenUnie circa 20 procent en de andere drie partijen 30 tot 35 procent.",L,0.5,L,NA,NA,NA,NA,R,NA,NA
stance,652,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-43-D66,Agriculture,"Wat betreft de stikstofuitstoot behalen alle vijf partijen die hun programma voorlegden aan het PBL op papier een beter resultaat dan het huidige kabinetsbeleid.Bij VVD, ChristenUnie en Volt blijft het door het ministerie van Landbouw gestelde reductiedoel echter buiten bereik, terwijl dat doel wel haalbaar is (maar niet met zekerheid) als de plannen van **D66** en GroenLinks- PvdA worden uitgevoerd.De VVD laat de veestapel met circa 10 procent krimpen, de ChristenUnie circa 20 procent en de andere drie partijen 30 tot 35 procent.",L,1,L,NA,NA,NA,NA,L,NA,NA
stance,652,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-43-GL/PvdA,Agriculture,"Wat betreft de stikstofuitstoot behalen alle vijf partijen die hun programma voorlegden aan het PBL op papier een beter resultaat dan het huidige kabinetsbeleid.Bij VVD, ChristenUnie en Volt blijft het door het ministerie van Landbouw gestelde reductiedoel echter buiten bereik, terwijl dat doel wel haalbaar is (maar niet met zekerheid) als de plannen van D66 en **GroenLinks-** **PvdA** worden uitgevoerd.De VVD laat de veestapel met circa 10 procent krimpen, de ChristenUnie circa 20 procent en de andere drie partijen 30 tot 35 procent.",L,1,L,NA,NA,NA,NA,L,NA,NA
stance,652,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-43-VVD,Agriculture,"Wat betreft de stikstofuitstoot behalen alle vijf partijen die hun programma voorlegden aan het PBL op papier een beter resultaat dan het huidige kabinetsbeleid.Bij **VVD**, ChristenUnie en Volt blijft het door het ministerie van Landbouw gestelde reductiedoel echter buiten bereik, terwijl dat doel wel haalbaar is (maar niet met zekerheid) als de plannen van D66 en GroenLinks- PvdA worden uitgevoerd.De VVD laat de veestapel met circa 10 procent krimpen, de ChristenUnie circa 20 procent en de andere drie partijen 30 tot 35 procent.",L,0.5,L,NA,NA,NA,NA,R,NA,NA
stance,652,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-44-CU,Agriculture,"Bij VVD, ChristenUnie en Volt blijft het door het ministerie van Landbouw gestelde reductiedoel echter buiten bereik, terwijl dat doel wel haalbaar is (maar niet met zekerheid) als de plannen van D66 en GroenLinks- PvdA worden uitgevoerd.De VVD laat de veestapel met circa 10 procent krimpen, de **ChristenUnie** circa 20 procent en de andere drie partijen 30 tot 35 procent.Het klimaatdoel van 55 procent broeikasgasreductie in 2030 wordt alleen door Volt met zekerheid gehaald.",L,0.5,L,NA,NA,NA,NA,N,NA,NA
stance,652,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-44-VVD,Agriculture,"Bij VVD, ChristenUnie en Volt blijft het door het ministerie van Landbouw gestelde reductiedoel echter buiten bereik, terwijl dat doel wel haalbaar is (maar niet met zekerheid) als de plannen van D66 en GroenLinks- PvdA worden uitgevoerd.De **VVD** laat de veestapel met circa 10 procent krimpen, de ChristenUnie circa 20 procent en de andere drie partijen 30 tot 35 procent.Het klimaatdoel van 55 procent broeikasgasreductie in 2030 wordt alleen door Volt met zekerheid gehaald.",L,0.5,L,NA,NA,NA,NA,N,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-45-Volt,Environment,"De VVD laat de veestapel met circa 10 procent krimpen, de ChristenUnie circa 20 procent en de andere drie partijen 30 tot 35 procent.Het klimaatdoel van 55 procent broeikasgasreductie in 2030 wordt alleen door **Volt** met zekerheid gehaald.Bij D66 en GroenLinks-PvdA is dat bijna zeker.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-46-D66,Environment,"Het klimaatdoel van 55 procent broeikasgasreductie in 2030 wordt alleen door Volt met zekerheid gehaald.Bij **D66** en GroenLinks-PvdA is dat bijna zeker.Met de verkiezingsprogramma's van VVD en ChristenUnie is het doel binnen bereik, maar is de kans groter dat het niet gehaald wordt.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-46-GL/PvdA,Environment,"Het klimaatdoel van 55 procent broeikasgasreductie in 2030 wordt alleen door Volt met zekerheid gehaald.Bij D66 en **GroenLinks-PvdA** is dat bijna zeker.Met de verkiezingsprogramma's van VVD en ChristenUnie is het doel binnen bereik, maar is de kans groter dat het niet gehaald wordt.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-47-CU,Environment,"Bij D66 en GroenLinks-PvdA is dat bijna zeker.Met de verkiezingsprogramma's van VVD en **ChristenUnie** is het doel binnen bereik, maar is de kans groter dat het niet gehaald wordt.Alle vijf partijen behalen op klimaatgebied betere resultaten dan het demissionaire kabinet.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-47-VVD,Environment,"Bij D66 en GroenLinks-PvdA is dat bijna zeker.Met de verkiezingsprogramma's van **VVD** en ChristenUnie is het doel binnen bereik, maar is de kans groter dat het niet gehaald wordt.Alle vijf partijen behalen op klimaatgebied betere resultaten dan het demissionaire kabinet.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-1-Overig,CivilRights,NA,N,1,NA,NA,N,N,NA,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-1-SGP,CivilRights,NA,N,1,NA,NA,N,N,NA,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-10-SGP,CivilRights,"Vecht voor jezelf!’ staat in de folders die ze uitdelen aan vrouwen die hun zwangerschap willen afbreken.Stipt om 11 uur arriveert Chris **Stoffer**, die de ‘wakers’ bezoekt in het kader van ‘de Week van het Leven’.En natuurlijk omdat de verkiezingscampagne in volle gang is.",R,1,NA,NA,R,R,NA,NA,NA,NA
stance,524,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-12-SGP,CivilRights,"En natuurlijk omdat de verkiezingscampagne in volle gang is.Bescherming van het ongeboren leven is een belangrijk speerpunt in de **SGP-campagne**, legt **Stoffer** uit.Hij betreurt het dat het parlement de afgelopen jaren instemde met het afschaffen van de verplichte bedenktijd van vijf dagen en dat de abortuspil beschikbaar is geworden via de huisarts.",R,1,R,NA,NA,NA,R,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-14-SGP,CivilRights,"Hij betreurt het dat het parlement de afgelopen jaren instemde met het afschaffen van de verplichte bedenktijd van vijf dagen en dat de abortuspil beschikbaar is geworden via de huisarts.Allemaal maatregelen die abortus te gemakkelijk maken, vindt **Stoffer**.In 2021 werden 31.049 abortussen uitgevoerd.",R,1,NA,NA,R,R,NA,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-19-SGP,CivilRights,"‘Intimiderend’Dat **Stoffer** persoonlijk bij de abortuskliniek staat, is omstreden.Progressieve partijen in de Tweede Kamer vroegen de afgelopen jaren geregeld om een verbod op demonstraties bij de klinieken.",N,0.5,NA,NA,R,N,NA,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-2-Overig,CivilRights,"Verkiezingen Chris Stoffer, de lijsttrekker van SGP, kreeg donderdag kritiek van andere partijen toen hij demonstranten bij een abortuskliniek bezocht.„Dit is niet Hongarije, of Texas, of Polen, dit gebeurt in Nederland.”,„We hebben een heel gezegende ochtend gehad”, is het eerste wat ‘waker’ Dirkje Slingeland (36) zegt als **SGP-lijsttrekker** Chris Stoffer op haar komt aflopen.„We hebben een kindje gered, en misschien wel twee.”",N,1,NA,NA,N,N,NA,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-2-SGP,CivilRights,"Verkiezingen Chris Stoffer, de lijsttrekker van SGP, kreeg donderdag kritiek van andere partijen toen hij demonstranten bij een abortuskliniek bezocht.„Dit is niet Hongarije, of Texas, of Polen, dit gebeurt in Nederland.”,„We hebben een heel gezegende ochtend gehad”, is het eerste wat ‘waker’ Dirkje Slingeland (36) zegt als **SGP-lijsttrekker** Chris **Stoffer** op haar komt aflopen.„We hebben een kindje gered, en misschien wel twee.”",N,1,NA,NA,N,N,NA,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-21-SGP,CivilRights,Progressieve partijen in de Tweede Kamer vroegen de afgelopen jaren geregeld om een verbod op demonstraties bij de klinieken.Andere politici reageerden donderdag dan ook afkeurend op de actie van **Stoffer**.VVD-lijsttrekker Dilan Yesilgöz schrijft op X dat ze klaar is met „dit oerconservatieve gedoe” en noemt het betogen voor de deur van een abortuskliniek „ronduit intimiderend”.,R,1,NA,NA,R,R,NA,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-22-Overig,CivilRights,"Andere politici reageerden donderdag dan ook afkeurend op de actie van Stoffer.**VVD-lijsttrekker** Dilan Yesilgöz schrijft op X dat ze klaar is met „dit oerconservatieve gedoe” en noemt het betogen voor de deur van een abortuskliniek „ronduit intimiderend”.„Dit is niet Hongarije, of Texas, of Polen, dit gebeurt in Nederland”, twitterde GroenLinks-Kamerlid Corinne Ellemeet, mede-initiatiefnemer van het schrappen van de vaste beraadtermijn uit de wet.",L,1,NA,NA,L,L,NA,NA,NA,NA
stance,525,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-22-VVD,CivilRights,"Andere politici reageerden donderdag dan ook afkeurend op de actie van Stoffer.**VVD-lijsttrekker** Dilan **Yesilgöz** schrijft op X dat ze klaar is met „dit oerconservatieve gedoe” en noemt het betogen voor de deur van een abortuskliniek „ronduit intimiderend”.„Dit is niet Hongarije, of Texas, of Polen, dit gebeurt in Nederland”, twitterde GroenLinks-Kamerlid Corinne Ellemeet, mede-initiatiefnemer van het schrappen van de vaste beraadtermijn uit de wet.",L,1,L,L,NA,NA,NA,NA,NA,NA
stance,514,b0ec1a783c163c0c67f7dd656caad847499268218a8a213a80f6e309-23-GL/PvdA,CivilRights,"VVD-lijsttrekker Dilan Yesilgöz schrijft op X dat ze klaar is met „dit oerconservatieve gedoe” en noemt het betogen voor de deur van een abortuskliniek „ronduit intimiderend”.„Dit is niet Hongarije, of Texas, of Polen, dit gebeurt in Nederland”, twitterde **GroenLinks-Kamerlid** Corinne Ellemeet, mede-initiatiefnemer van het schrappen van de vaste beraadtermijn uit de wet.Stoffer kan zich op zijn beurt niet voorstellen dat bezoekers van de abortuskliniek zich bedreigd kunnen voelen door de pro-life-‘wakers’, zegt hij.",L,1,NA,NA,L,L,NA,NA,NA,NA
