jobid,unit_id,coder,variable,value,topic,stance
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-31-FvD,NPR,stance,Geen/Ander/Neutraal,Immigration,N
525,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-36-GL/PvdA,NK,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
525,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-36-GL/PvdA,NPR,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-49-Denk,NK,stance,Geen/Ander/Neutraal,Immigration,N
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-49-Denk,NPR,stance,Geen/Ander/Neutraal,Immigration,N
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Denk,NK,stance,Geen/Ander/Neutraal,Immigration,N
666,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Denk,NPR,stance,Geen/Ander/Neutraal,CivilRights,N
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Denk,NPR,stance,Geen/Ander/Neutraal,Immigration,N
847,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Overig,NK,stance,Geen/Ander/Neutraal,Defense,N
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Overig,NK,stance,Geen/Ander/Neutraal,Immigration,N
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Overig,NPR,stance,Geen/Ander/Neutraal,Immigration,N
847,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Overig,SH,stance,Vrede en mensenrechten,Defense,L
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-6-Denk,NK,stance,Multiculturalisme,Immigration,L
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-6-Denk,NPR,stance,Multiculturalisme,Immigration,L
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-7-Denk,NK,stance,Multiculturalisme,Immigration,L
529,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-7-Denk,NPR,stance,Multiculturalisme,Immigration,L
526,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-20-SGP,NK,stance,Traditionele waarden,CivilRights,R
526,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-20-SGP,NPR,stance,Traditionele waarden,CivilRights,R
526,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-22-NSC,NK,stance,Traditionele waarden,CivilRights,R
526,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-22-NSC,NPR,stance,Traditionele waarden,CivilRights,R
649,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,AM,stance,Geen/Ander/Neutraal,Economic,N
649,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,JE,stance,Belastingverlaging & Ondernemers,Economic,R
649,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,KN,stance,Geen/Ander/Neutraal,Economic,N
908,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,KN,stance,Geen/Ander/Neutraal,Government,N
649,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,NK,stance,Geen/Ander/Neutraal,Economic,N
908,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,NK,stance,Geen/Ander/Neutraal,Government,N
649,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,NPR,stance,Geen/Ander/Neutraal,Economic,N
908,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,NR,stance,Geen/Ander/Neutraal,Government,N
649,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-24-NSC,SH,stance,Geen/Ander/Neutraal,Economic,N
667,eeb6a63e1e5de89246b700d2b28879fa2fe44a620acc6090656f9d46-26-NSC,JE,stance,Traditionele waarden,CivilRights,R
609,ef277a37dc28cc2c9ad046ffc52496d23f08f7755ef105534bbe6459-17-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Environment,N
609,ef277a37dc28cc2c9ad046ffc52496d23f08f7755ef105534bbe6459-17-GL/PvdA,NPR,stance,Geen/Ander/Neutraal,Environment,N
926,ef277a37dc28cc2c9ad046ffc52496d23f08f7755ef105534bbe6459-20-NSC,AM,stance,Beter bestuur en bestuurlijke vernieuwing,Government,L
926,ef277a37dc28cc2c9ad046ffc52496d23f08f7755ef105534bbe6459-20-NSC,KN,stance,Geen/Ander/Neutraal,Government,N
926,ef277a37dc28cc2c9ad046ffc52496d23f08f7755ef105534bbe6459-20-NSC,NPR,stance,Beter bestuur en bestuurlijke vernieuwing,Government,L
926,ef277a37dc28cc2c9ad046ffc52496d23f08f7755ef105534bbe6459-45-NSC,AM,stance,Beter bestuur en bestuurlijke vernieuwing,Government,L
926,ef277a37dc28cc2c9ad046ffc52496d23f08f7755ef105534bbe6459-45-NSC,KN,stance,Geen/Ander/Neutraal,Government,N
926,ef277a37dc28cc2c9ad046ffc52496d23f08f7755ef105534bbe6459-45-NSC,NPR,stance,Beter bestuur en bestuurlijke vernieuwing,Government,L
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-FvD,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-FvD,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-JA21,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-JA21,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-PVV,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-PVV,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-VVD,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-12-VVD,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-14-BBB,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-14-BBB,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-17-NSC,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-17-NSC,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-18-CDA,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-18-CDA,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-18-NSC,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-18-NSC,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-18-VVD,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-18-VVD,NPR,stance,Beperken immigratie,Immigration,R
550,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-21-GL/PvdA,AM,stance,Multiculturalisme,Immigration,L
550,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-21-GL/PvdA,NK,stance,Multiculturalisme,Immigration,L
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-22-CU,KN,stance,Geen/Ander/Neutraal,Immigration,N
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-22-CU,NPR,stance,Geen/Ander/Neutraal,Immigration,N
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-26-FvD,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-26-FvD,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-26-JA21,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-26-JA21,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-26-PVV,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-26-PVV,NPR,stance,Beperken immigratie,Immigration,R
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-28-CU,KN,stance,Multiculturalisme,Immigration,L
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-28-CU,NK,stance,Multiculturalisme,Immigration,L
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-28-D66,KN,stance,Multiculturalisme,Immigration,L
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-28-D66,NK,stance,Multiculturalisme,Immigration,L
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-28-GL/PvdA,KN,stance,Multiculturalisme,Immigration,L
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-28-GL/PvdA,NPR,stance,Multiculturalisme,Immigration,L
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-29-Volt,KN,stance,Multiculturalisme,Immigration,L
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-29-Volt,NPR,stance,Multiculturalisme,Immigration,L
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-30-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Immigration,N
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-30-GL/PvdA,NPR,stance,Geen/Ander/Neutraal,Immigration,N
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-D66,KN,stance,Multiculturalisme,Immigration,L
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-D66,NK,stance,Multiculturalisme,Immigration,L
762,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-GL/PvdA,AM,stance,Geen/Ander/Neutraal,Immigration,N
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Immigration,N
759,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-GL/PvdA,NK,stance,Multiculturalisme,Immigration,L
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-GL/PvdA,NPR,stance,Beperken immigratie,Immigration,R
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-NSC,KN,stance,Multiculturalisme,Immigration,L
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-NSC,NK,stance,Multiculturalisme,Immigration,L
762,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-VVD,AM,stance,Geen/Ander/Neutraal,Immigration,N
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-VVD,KN,stance,Geen/Ander/Neutraal,Immigration,N
760,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-VVD,NK,stance,Multiculturalisme,Immigration,L
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-35-VVD,NPR,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-6-FvD,KN,stance,Beperken immigratie,Immigration,R
533,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-6-FvD,NPR,stance,Beperken immigratie,Immigration,R
761,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-6-PVV,AM,stance,Multiculturalisme,Immigration,L
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-6-PVV,KN,stance,Beperken immigratie,Immigration,R
552,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-6-PVV,NK,stance,Multiculturalisme,Immigration,L
764,ef5cc0270a037e2f37821c273a53c65b085401927631af00a606a513-6-PVV,NPR,stance,Beperken immigratie,Immigration,R
547,ef9693a0a7cbeb850a2b6e8d8ce730ac92c578ef6ded1f0b7d7ddc5b-3-BBB,AM,stance,Geen/Ander/Neutraal,Immigration,N
547,ef9693a0a7cbeb850a2b6e8d8ce730ac92c578ef6ded1f0b7d7ddc5b-3-BBB,NK,stance,Geen/Ander/Neutraal,Immigration,N
639,efca829a839c213e5c35217f8535831b7e8f8d08fac6e4c83b127c32-20-VVD,AM,stance,Belastingverlaging & Ondernemers,Economic,R
639,efca829a839c213e5c35217f8535831b7e8f8d08fac6e4c83b127c32-20-VVD,JE,stance,Belastingverlaging & Ondernemers,Economic,R
930,efca829a839c213e5c35217f8535831b7e8f8d08fac6e4c83b127c32-33-Overig,KN,stance,Geen/Ander/Neutraal,Government,N
930,efca829a839c213e5c35217f8535831b7e8f8d08fac6e4c83b127c32-33-Overig,NK,stance,Geen/Ander/Neutraal,Government,N
930,efca829a839c213e5c35217f8535831b7e8f8d08fac6e4c83b127c32-33-VVD,KN,stance,Geen/Ander/Neutraal,Government,N
930,efca829a839c213e5c35217f8535831b7e8f8d08fac6e4c83b127c32-33-VVD,NK,stance,Geen/Ander/Neutraal,Government,N
930,efca829a839c213e5c35217f8535831b7e8f8d08fac6e4c83b127c32-44-VVD,KN,stance,Geen/Ander/Neutraal,Government,N
930,efca829a839c213e5c35217f8535831b7e8f8d08fac6e4c83b127c32-44-VVD,NK,stance,Geen/Ander/Neutraal,Government,N
534,efd511c9ed172833341f4039d2d9a1333f2be35e5e4ae1f3ed511fee-50-Overig,AM,stance,Geen/Ander/Neutraal,Immigration,N
534,efd511c9ed172833341f4039d2d9a1333f2be35e5e4ae1f3ed511fee-50-Overig,NPR,stance,Geen/Ander/Neutraal,Immigration,N
703,f05ade428b77b17bf5a7b2d75e7cf89d3d52b5cfb2b69399cfd0837a-14-VVD,KN,stance,Geen/Ander/Neutraal,Agriculture,N
703,f05ade428b77b17bf5a7b2d75e7cf89d3d52b5cfb2b69399cfd0837a-14-VVD,NK,stance,Traditionele Landbouw & landelijke gemeenschappen,Agriculture,R
786,f05ade428b77b17bf5a7b2d75e7cf89d3d52b5cfb2b69399cfd0837a-14-VVD,NPR,stance,Geen/Ander/Neutraal,Agriculture,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-11-BBB,KN,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-11-BBB,NK,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-11-BBB,NR,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-27-D66,KN,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-27-D66,NK,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-27-D66,NR,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-34-Overig,KN,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-34-Overig,NK,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-34-Overig,NR,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-34-PVV,KN,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-34-PVV,NK,stance,Geen/Ander/Neutraal,Government,N
909,f07b8b81b96d37723c6c9fa4cae83875e6ad6d327d9403d64884b93c-34-PVV,NR,stance,Geen/Ander/Neutraal,Government,N
542,f091b4d6555b114f5eb985decc7b39a99fe55a2e67cf4303eb56de0a-25-PvdD,AM,stance,Geen/Ander/Neutraal,Immigration,N
542,f091b4d6555b114f5eb985decc7b39a99fe55a2e67cf4303eb56de0a-25-PvdD,NK,stance,Geen/Ander/Neutraal,Immigration,N
639,f0f428a152056ee870afcf09a4e4c687c93e199a75caa68f05fd30ba-2-VVD,AM,stance,Geen/Ander/Neutraal,Economic,N
639,f0f428a152056ee870afcf09a4e4c687c93e199a75caa68f05fd30ba-2-VVD,JE,stance,Geen/Ander/Neutraal,Economic,N
930,f0f428a152056ee870afcf09a4e4c687c93e199a75caa68f05fd30ba-65-Overig,KN,stance,Geen/Ander/Neutraal,Government,N
930,f0f428a152056ee870afcf09a4e4c687c93e199a75caa68f05fd30ba-65-Overig,NK,stance,Geen/Ander/Neutraal,Government,N
540,f0f428a152056ee870afcf09a4e4c687c93e199a75caa68f05fd30ba-88-Overig,AM,stance,Geen/Ander/Neutraal,Immigration,N
540,f0f428a152056ee870afcf09a4e4c687c93e199a75caa68f05fd30ba-88-Overig,NK,stance,Geen/Ander/Neutraal,Immigration,N
858,f0f428a152056ee870afcf09a4e4c687c93e199a75caa68f05fd30ba-95-Denk,KN,stance,Geen/Ander/Neutraal,Defense,N
858,f0f428a152056ee870afcf09a4e4c687c93e199a75caa68f05fd30ba-95-Denk,NK,stance,Geen/Ander/Neutraal,Defense,N
926,f11d3b9daa45c327e7fa9fcf055bcf7cf66eb7756d2a0058d906f2ba-21-Overig,AM,stance,Geen/Ander/Neutraal,Government,N
926,f11d3b9daa45c327e7fa9fcf055bcf7cf66eb7756d2a0058d906f2ba-21-Overig,KN,stance,Geen/Ander/Neutraal,Government,N
926,f11d3b9daa45c327e7fa9fcf055bcf7cf66eb7756d2a0058d906f2ba-21-Overig,NPR,stance,Geen/Ander/Neutraal,Government,N
510,f11d3b9daa45c327e7fa9fcf055bcf7cf66eb7756d2a0058d906f2ba-28-Overig,KN,stance,Geen/Ander/Neutraal,CivilRights,N
510,f11d3b9daa45c327e7fa9fcf055bcf7cf66eb7756d2a0058d906f2ba-28-Overig,SH,stance,Geen/Ander/Neutraal,CivilRights,N
618,f14c501a417952fd7cd989403400f28554d6bda00bf58ac867822798-18-CDA,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
618,f14c501a417952fd7cd989403400f28554d6bda00bf58ac867822798-18-CDA,SH,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
878,f16520d5eb7dad6242d4ed4cbabfdcaeb1cf885517040fe092b42f96-1-Overig,KN,stance,Sterke EU en vrijhandel,EU,L
878,f16520d5eb7dad6242d4ed4cbabfdcaeb1cf885517040fe092b42f96-1-Overig,NK,stance,Sterke EU en vrijhandel,EU,L
878,f16520d5eb7dad6242d4ed4cbabfdcaeb1cf885517040fe092b42f96-1-PVV,KN,stance,Protectionisme,EU,R
878,f16520d5eb7dad6242d4ed4cbabfdcaeb1cf885517040fe092b42f96-1-PVV,NK,stance,Geen/Ander/Neutraal,EU,N
878,f16520d5eb7dad6242d4ed4cbabfdcaeb1cf885517040fe092b42f96-1-Volt,KN,stance,Sterke EU en vrijhandel,EU,L
878,f16520d5eb7dad6242d4ed4cbabfdcaeb1cf885517040fe092b42f96-1-Volt,NK,stance,Sterke EU en vrijhandel,EU,L
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-13-NSC,KN,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-13-NSC,NK,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-16-Overig,KN,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-16-Overig,NK,stance,Behoud huidige stelsel,Government,R
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-18-NSC,KN,stance,Behoud huidige stelsel,Government,R
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-18-NSC,NK,stance,Behoud huidige stelsel,Government,R
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-20-Overig,KN,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-20-Overig,NK,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-35-Overig,KN,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-35-Overig,NK,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-44-NSC,KN,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-44-NSC,NK,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-45-NSC,KN,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-45-NSC,NK,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-7-NSC,KN,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-7-NSC,NK,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-7-Overig,KN,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-7-Overig,NK,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-9-NSC,KN,stance,Geen/Ander/Neutraal,Government,N
930,f194909125a3c58a9e9dc7c872cd203fa5fc0247d85b52b32f313d53-9-NSC,NK,stance,Geen/Ander/Neutraal,Government,N
750,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-1-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Education,N
750,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-1-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Education,N
555,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-2-GL/PvdA,AM,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
555,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-2-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Education,N
555,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-2-GL/PvdA,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
555,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-2-GL/PvdA,NPR,stance,Geen/Ander/Neutraal,Education,N
555,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-2-GL/PvdA,NR,stance,Geen/Ander/Neutraal,Education,N
555,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-2-GL/PvdA,SH,stance,Geen/Ander/Neutraal,Education,N
750,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-21-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Education,N
750,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-21-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Education,N
750,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-22-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Education,N
750,f1c6105d0b9cac8384b2aa1c1fd33b6d24b3936a6f0acdb20f5399eb-22-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Education,N
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-22-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-22-D66,JE,stance,Geen/Ander/Neutraal,Environment,N
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-22-D66,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-22-D66,NK,stance,Geen/Ander/Neutraal,Environment,N
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-22-D66,NPR,stance,Geen/Ander/Neutraal,Environment,N
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-22-D66,NR,stance,Geen/Ander/Neutraal,Environment,N
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-22-D66,SH,stance,Geen/Ander/Neutraal,Environment,N
622,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-23-Overig,JE,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
622,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-23-Overig,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-24-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-24-D66,JE,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-24-D66,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-24-D66,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-24-D66,NPR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-24-D66,NR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
557,f1d6dc13f65ca545771e32cdd454c0558df482ddf363d593d016987c-24-D66,SH,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
