variable,jobid,unit_id,topic,text,majority,agreement,AM,NK,KN,SH,NR,NPR,JE,WA
stance,535,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0-111-VVD,Immigration,"Ze vindt dat de VVD-kabinetten wel van alles hebben gedaan, dat er compromissen zijn gesloten en dat het kabinet niet voor niets is gevallen op migratie.Ook benadrukt zij dat de **VVD** allerlei concrete maatregelen heeft om de migratie nu wel te beperken.BBB-leider Van der Plas is verbaasd over de opmerkingen van Yesilgöz, omdat er altijd gezegd is dat de breuk een beslissing was van alle vier de partijen.",N,0.5,R,NA,NA,NA,NA,N,NA,NA
stance,548,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0-115-BBB,Immigration,"De VVD-leider zucht en is het er niet mee eens.Verder zegt de **BBB-leider** dat haar partij wel voor een richtgetal van 15.000 moet pleiten, omdat er de afgelopen jaren te weinig is gedaan. ""Het is niet goed gedaan.Kan de VVD niet toegeven dat het uit hand is gelopen?""",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,534,c8aead211b29d2115614b1136542d7667216c6d42aa4cdf47f25df5c-7-PVV,Immigration,"""Ik heb helemaal niets met wat hij hier verkondigt,"" zei Yeşilgöz.**Wilders** op zijn beurt zei dat de VVD de afgelopen jaren vooral D66-beleid had uitgevoerd en dat er steeds meer asielzoekers bij zijn gekomen.Hij vindt ook dat de VVD-leider niet tegen kritiek kan, waarop Yeşilgöz zei:",N,0.5,N,NA,NA,NA,NA,R,NA,NA
stance,552,c8c8f402f3e46fe1a5e7cb50e4860980ef24bfd40a9d9ae194ba7084-36-BBB,Immigration,"Niet alles kan en ouderen moeten langer thuis wonen.""Ook arbeidsmigratie wordt geopperd als onderdeel van de oplossing, bijvoorbeeld door Volt en **BBB**.Sommige partijen, zoals BBB, JA21 en PVV willen de bejaardenhuizen terug, al dan niet in een modern jasje.",L,0.5,NA,N,L,NA,NA,NA,NA,NA
stance,551,ccfcc5a3dd43ae3b0666867f60c4bbcd290bfa0fc246730ee9358fe5-49-VVD,Immigration,"Zo vindt NSC dat kennismigranten minder belastingvoordeel moeten hebben en wil deze versoberen.De **VVD** wil geen strengere regels voor expats, omdat de achterban bestaat uit ondernemers die veel baat hebben bij de regeling.‘Fraudegevoelig’",L,0.5,NA,L,N,NA,NA,NA,NA,NA
stance,552,ceaa9801d2c3ff824299dc3503ffe225ee43ac31a88a03fc5ee706a0-4-BBB,Immigration,"Hoe links of rechts beschouwen ze zichzelf en waarin onderscheiden ze zich?,Aan de rechterkant staat de ene Nederlander.Hij of zij is tegen migratie, heeft weinig vertrouwen in politiek, is vaak lageropgeleid en stemt FVD, PVV, JA21 of **BBB**.Daar recht tegenover, aan de linkerkant, staat de andere Nederlander.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,550,ceaa9801d2c3ff824299dc3503ffe225ee43ac31a88a03fc5ee706a0-4-PVV,Immigration,"Hoe links of rechts beschouwen ze zichzelf en waarin onderscheiden ze zich?,Aan de rechterkant staat de ene Nederlander.Hij of zij is tegen migratie, heeft weinig vertrouwen in politiek, is vaak lageropgeleid en stemt FVD, **PVV**, JA21 of BBB.Daar recht tegenover, aan de linkerkant, staat de andere Nederlander.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,532,d0c4f5ea99af801c7138ba7c85063e5992bc7aab339e620782726486-32-GL/PvdA,Immigration,"Yesilgöz zei niet te willen dat asielzoekers in Ter Apel ’in het gras moeten slapen’.Maar volgens **Timmermans** heeft dat niets met de instroom te maken.„Er liggen mensen in het gras omdat we de capaciteit hebben teruggebracht en omdat we er niet te slagen de opvang eerlijk over Nederland te spreiden”, vindt de PvdA/GL-voorman.",L,0.5,NA,L,N,NA,NA,NA,NA,NA
stance,532,d0c4f5ea99af801c7138ba7c85063e5992bc7aab339e620782726486-33-GL/PvdA,Immigration,"Maar volgens Timmermans heeft dat niets met de instroom te maken.„Er liggen mensen in het gras omdat we de capaciteit hebben teruggebracht en omdat we er niet te slagen de opvang eerlijk over Nederland te spreiden”, vindt de **PvdA/GL-voorman**.Premier",L,0.5,NA,L,N,NA,NA,NA,NA,NA
stance,550,d276d6462900b4b2b278e1f0a81d78d94ef03e647c6a5b8d2369b438-60-NSC,Immigration,"Die vat hij allemaal samen in het nieuwe sociaal contract, waarmee hij het vertrouwen in de overheid wil herstellen.Maar wie een blik werpt op het programma van **NSC**, ziet dat er nog veel meer onder het contract valt.Dat blijkt alleen houdbaar als migratie behapbaar is, als er acceptatie is voor andersdenkenden en als vaste dienstverbanden weer de norm worden.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,542,d55265119dbc883f85d0c370a31dbc3ef7fb41a724859001a7bf9b36-5-VVD,Immigration,"Ze gedraagt zich volgens veel progressieve commentatoren aan talkshowtafels en op opiniepagina's, ondanks haar Koerdisch-Turkse achtergrond, niet 'vrouwelijk' of 'allochtoons' genoeg.**Yesilgöz** slaat bijvoorbeeld geen zachte toon aan op thema's als migratie.En daar moet ze zich 'met haar achtergrond' - Yesilgöz is een kind van twee politieke vluchtelingen - oneindig voor verantwoorden.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,542,d55265119dbc883f85d0c370a31dbc3ef7fb41a724859001a7bf9b36-6-VVD,Immigration,Yesilgöz slaat bijvoorbeeld geen zachte toon aan op thema's als migratie.En daar moet ze zich 'met haar achtergrond' - **Yesilgöz** is een kind van twee politieke vluchtelingen - oneindig voor verantwoorden.Ook op vrouwelijk gebied functioneert ze niet naar ieders tevredenheid.,N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,551,d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-121-Denk,Immigration,"De PVV kent geen leden, op Wilders na.Hij wordt gezien als een sterk debater en muntte een aantal staande uitdrukkingen, **denk** aan 'Henk en Ingrid'.Vanwege een andere bekende uitspraak ""Willen jullie (...) meer of minder Marokkanen"" werd hij in 2020 veroordeeld voor groepsbelediging maar vrijgesproken van het aanzetten tot haat en discriminatie.",N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,534,d6f04ff38eb83f151d47dbd5e3488ff51241577ac82c8eb1006e059e-59-VVD,Immigration,migratie beperken om wooncrisis op te lossenDe eerste stelling bij WNL op Zondag is ingebracht door **VVD-kandidaat** Hermans:het oplossen van het woningtekort vereist migratiebeperking.,N,0.5,N,NA,NA,NA,NA,R,NA,NA
stance,534,d6f04ff38eb83f151d47dbd5e3488ff51241577ac82c8eb1006e059e-65-BBB,Immigration,"En dat verwijt ze de VVD.Ook Van Vroonhoven (NSC) en Keijzer (**BBB**) vinden dat Hermans boter op het hoofd heeft.De afgelopen twaalf jaar dat de VVD de premier leverde is er, ondanks allerlei beloftes, veel te weinig gebeurd om de migratie te beperken en extra woningen te bouwen, vinden ze.",N,0.5,N,NA,NA,NA,NA,R,NA,NA
stance,534,d6f04ff38eb83f151d47dbd5e3488ff51241577ac82c8eb1006e059e-65-NSC,Immigration,"En dat verwijt ze de VVD.Ook Van Vroonhoven (**NSC**) en Keijzer (BBB) vinden dat Hermans boter op het hoofd heeft.De afgelopen twaalf jaar dat de VVD de premier leverde is er, ondanks allerlei beloftes, veel te weinig gebeurd om de migratie te beperken en extra woningen te bouwen, vinden ze.",N,0.5,N,NA,NA,NA,NA,R,NA,NA
stance,552,d8d217422083dc8e902a2f7869051f88aafd6743d5189f8fb4698e2b-76-VVD,Immigration,"Het EenVandaag Verkiezingsdebat is begonnen.Als eerste gaan **VVD**, NSC en D66 met elkaar in debat over migratie.D66-leider Jetten zegt dat Nederland niet te maken heeft met een asielcrisis, ""maar met een VVD-crisis"".",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,551,d8d217422083dc8e902a2f7869051f88aafd6743d5189f8fb4698e2b-82-PVV,Immigration,"Yesilgöz zei daarop dat het D66 is die ""elk probleem op asiel ontkent, de zorgen van de mensen negeert en doet alsof het niet bestaat"".**PVV-leider** **Wilders** viel Jetten bij door te zeggen:""Het is inderdaad een crisis omdat de VVD D66-beleid heeft uitgevoerd.""",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,552,d90398ba0a489114d6cc7492f1b7fe6c6fd3fdee2504fc5cf2a891ce-2-SGP,Immigration,"De Eerste Kamer wil doorgaan met het behandelen van de Spreidingswet.Een voorstel van de **SGP** om de wet controversieel te verklaren, werd dinsdag hoofdelijk weggestemd.Een initiatief van de BBB leidde vervolgens tot de nodige opwinding in de senaat.",N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,546,d995ea00e287e23dfc58362e26ebb1d544a579adb0df2d583ddf6d0a-81-BBB,Immigration,"Van der Plas vindt dat er van het probleem een karikatuur wordt gemaakt.""Ik vind het serieus verschrikkelijk dat jullie dat op deze manier laten zien"", zegt de **BBB-leider** tegen Heertje en de presentatoren.""Jullie zijn nog nooit in Budel geweest, jullie hebben geen idee.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,552,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-38-BBB,Immigration,"Wat betreft migratie, wat binnen Nederland zo'n belangrijk onderwerp is, kijken partijen ook naar Brussel.Zo schrijft de VVD over de mogelijkheid van een opt-out, een uitzonderingspositie voor Nederland op het gebied van asiel, iets wat NSC, SGP, JA21 en **BBB** ook willen.Daarbij wordt vaak verwezen naar Denemarken, dat zo'n uitzonderingspositie al heeft.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,546,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-38-JA21,Immigration,"Wat betreft migratie, wat binnen Nederland zo'n belangrijk onderwerp is, kijken partijen ook naar Brussel.Zo schrijft de VVD over de mogelijkheid van een opt-out, een uitzonderingspositie voor Nederland op het gebied van asiel, iets wat NSC, SGP, **JA21** en BBB ook willen.Daarbij wordt vaak verwezen naar Denemarken, dat zo'n uitzonderingspositie al heeft.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,546,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-38-NSC,Immigration,"Wat betreft migratie, wat binnen Nederland zo'n belangrijk onderwerp is, kijken partijen ook naar Brussel.Zo schrijft de VVD over de mogelijkheid van een opt-out, een uitzonderingspositie voor Nederland op het gebied van asiel, iets wat **NSC**, SGP, JA21 en BBB ook willen.Daarbij wordt vaak verwezen naar Denemarken, dat zo'n uitzonderingspositie al heeft.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,546,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-38-SGP,Immigration,"Wat betreft migratie, wat binnen Nederland zo'n belangrijk onderwerp is, kijken partijen ook naar Brussel.Zo schrijft de VVD over de mogelijkheid van een opt-out, een uitzonderingspositie voor Nederland op het gebied van asiel, iets wat NSC, **SGP**, JA21 en BBB ook willen.Daarbij wordt vaak verwezen naar Denemarken, dat zo'n uitzonderingspositie al heeft.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,546,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-38-VVD,Immigration,"Wat betreft migratie, wat binnen Nederland zo'n belangrijk onderwerp is, kijken partijen ook naar Brussel.Zo schrijft de **VVD** over de mogelijkheid van een opt-out, een uitzonderingspositie voor Nederland op het gebied van asiel, iets wat NSC, SGP, JA21 en BBB ook willen.Daarbij wordt vaak verwezen naar Denemarken, dat zo'n uitzonderingspositie al heeft.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,537,db3b3172df34d779f51351a70ab27cff03bda6da54824cd16d48f010-26-GL/PvdA,Immigration,"""Zolang we in Nederland nog steeds kampen met krapte op de woningmarkt is het onverstandig om nog meer mensen in Nederland toe te laten"", zegt Europarlementariër Jeroen Lenaers.Volgens **GroenLinks** Europarlementariër Tineke Strik is het tekort op de arbeidsmarkt een te groot probleem, zij verwelkomt het voorstel van de Commissie.""Grijp de kans om nu ook mee te doen om ook in Nederland knelpunten aan te pakken"", zegt zij.",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,543,dc356b2836ff3ae6e636db561201bf7022b84227e501f92beb211e57-16-VVD,Immigration,"Dan is er nog immigratiedienst IND, die een achterstand heeft met het verstrekken van verblijfsvergunningen, wat nadelig is voor de doelstelling.De aangenomen **VVD-Kamermotie**, waardoor de IND vluchtelingen uit Syrië niet meer schriftelijk mag interviewen, levert ook vertraging op.De proceduretijd ligt nu op meer dan een jaar.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,552,de8f71192f83d88daeb16351fe8c8eff5fad1b7b4273051175574a1d-63-PVV,Immigration,"En de partij wil dat statushouders geen voorrang krijgen, maar vervolgens stuurt het college van de provincie daar toch op aan.**Wilders** noemt dat het gevolg van onderhandelingen en stelt dat de **PVV** daar ook dingen voor binnengehaald heeft.""Zoals dat er in totaal minder asielzoekers in Flevoland worden opgevangen.""",N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,533,df48d479eeff46b5a80ff02dac22f6c6467efe961834d0a574dc3881-105-BBB,Immigration,Ook NSC- en VVD-stemmers steunen de basis van het asielbeleid vaker wel dan niet.Alleen voor kiezers van **BBB** en PVV geldt het tegenovergestelde.Tegelijkertijd willen Nederlanders een maximum stellen aan het aantal asielzoekers dat hiernaartoe komt.,N,0.5,NA,NA,N,NA,NA,R,NA,NA
stance,533,df48d479eeff46b5a80ff02dac22f6c6467efe961834d0a574dc3881-105-PVV,Immigration,Ook NSC- en VVD-stemmers steunen de basis van het asielbeleid vaker wel dan niet.Alleen voor kiezers van BBB en **PVV** geldt het tegenovergestelde.Tegelijkertijd willen Nederlanders een maximum stellen aan het aantal asielzoekers dat hiernaartoe komt.,N,0.5,NA,NA,N,NA,NA,R,NA,NA
stance,533,df48d479eeff46b5a80ff02dac22f6c6467efe961834d0a574dc3881-143-NSC,Immigration,"Arbeids- en studiemigratie waren lange tijd niet echt politiek hete hangijzers.Dat is langzaam aan het schuiven nu Pieter **Omtzigt**, een van de koplopers in de peilingen, zich ook nadrukkelijk op die vormen van migratie richt.Van de eerstejaars studenten in het hoger onderwijs komt inmiddels 40 procent uit het buitenland.",N,0.5,NA,NA,N,NA,NA,R,NA,NA
stance,552,df48d479eeff46b5a80ff02dac22f6c6467efe961834d0a574dc3881-145-Overig,Immigration,"Van de eerstejaars studenten in het hoger onderwijs komt inmiddels 40 procent uit het buitenland.Om daar iets aan te doen, wil de **NSC-lijsttrekker** bijvoorbeeld dat Nederlands weer de voertaal wordt in de bacheloropleidingen.Kiezers lopen nog niet warm voor dit verkiezingsthema.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,551,df48d479eeff46b5a80ff02dac22f6c6467efe961834d0a574dc3881-37-VVD,Immigration,"Dat is toch anders dan wanneer Geert Wilders, Thierry Baudet of Joost Eerdmans het zegt.Of neem **VVD-lijsttrekker** Dilan **Yesilgöz**, die zonder blikken of blozen zegt dat ze de PVV niet wil uitsluiten.Daarmee wordt het anti-migratiestandpunt genormaliseerd.'",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,533,df48d479eeff46b5a80ff02dac22f6c6467efe961834d0a574dc3881-76-BBB,Immigration,"'Dat valt binnen de gebruikelijke bandbreedte van 5 à 10 procent', vermeldde hij daarbij.Hoe lastig de harde houding in de praktijk is, bleek afgelopen weekend in een interview met Caroline van der **Plas** in De Telegraaf.In het verkiezingsprogramma van de BBB staat dat erkende vluchtelingen geen voorrang meer op een huis krijgen.",N,0.5,NA,NA,N,NA,NA,R,NA,NA
stance,533,df48d479eeff46b5a80ff02dac22f6c6467efe961834d0a574dc3881-81-BBB,Immigration,"Dat is ook voor de kinderen niet goed.Die wordt gewoon behandeld als een urgentiegeval', zei Van der **Plas**.En een statushouder met twee kinderen dan, wilden de interviewers weten.",L,0.5,NA,NA,L,NA,NA,N,NA,NA
stance,533,df48d479eeff46b5a80ff02dac22f6c6467efe961834d0a574dc3881-83-Overig,Immigration,"En een statushouder met twee kinderen dan, wilden de interviewers weten.'Aargh...', reageerde de **lijsttrekker** daar veelzeggend op. 'Je moet kijken op basis van de urgentie wie als eerste die woning nodig heeft.Als dat van de vier keer drie keer een statushouder is, dan is dat drie keer een statushouder.'",L,0.5,NA,NA,L,NA,NA,N,NA,NA
stance,533,df48d479eeff46b5a80ff02dac22f6c6467efe961834d0a574dc3881-95-PVV,Immigration,"Veel rechtse kiezers vinden ook dat oorlogsvluchtelingen zeker een paar jaar moeten wachten voordat zij hun gezin kunnen laten overkomen.Bij kiezers op VVD en BBB is dat ongeveer 50 procent, niet veel lager dan bij **Wilders'** **PVV**.Van de mensen die van plan zijn om op NSC te stemmen, is 42 procent voor een wachttijd.",N,0.5,NA,NA,N,NA,NA,R,NA,NA
stance,536,dfbbb4bab44f3f2b9235abdf3f043f0d7bf6092b3fd282dad6758e98-87-VVD,Immigration,"Ze vindt het thema vrijheid belangrijk, wil grenzen stellen aan migratie en meer zekerheid voor mensen met een gemiddeld inkomen.De Volkspartij voor Vrijheid en Democratie (**VVD**) is een liberale partij, die lange tijd gold als een van de meest rechtse partijen van Nederland.Door de komst van partijen als de PVV en Forum voor Democratie is dat niet meer zo.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,533,e40507c33929662d0c57b978fa2ea578df93f88180ca17a40ae575a8-11-Overig,Immigration,Dat betekent dat studenten en afgestudeerden vaak duizenden euro's meer moeten gaan betalen.Dijkgraaf gaat nu onderzoeken hoe het amendement van **Kamerlid** Pieter Omtzigt kan worden uitgevoerd.Die wil dat de belastingvoordelen voor expats langzaam worden afgebouwd en dat de opbrengst wordt gebruikt voor een lagere rente op studieleningen.,N,0.5,NA,NA,R,NA,NA,N,NA,NA
stance,540,e439532fd8e8afb312bb21e043870610df27ca4292298500421b360a-29-NSC,Immigration,"Haag klaar en ik zeg in alle eerlijkheid:daar hoort ook mevrouw Yesilgöz bij', verklaarde de **NSC-voorman**, die zich niet wil uitleveren aan GroenLinks-PvdA uit angst voor de linkse belastingplannen en progressieve asiel- en immigratiepolitiek.Het bleek een bepalend moment in de campagne.",L,0.5,R,L,NA,NA,NA,NA,NA,NA
stance,544,e5f356473a0f1e90ee5b9105a2617ff82d23a54878686e45c608ce8c-22-CDA,Immigration,"Op de dag dat het college van Voorst een besluit nam over de noodopvang, was het pand al verkocht.'Ik betreur dat ten zeerste', zegt wethouder Wormskamp (**CDA**) op het gemeentehuis.'Daardoor kunnen we helaas op die plek geen invulling geven aan onze maatschappelijke opgave.'",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,544,e5f356473a0f1e90ee5b9105a2617ff82d23a54878686e45c608ce8c-44-GL/PvdA,Immigration,"'Een groep Twellose ondernemers liet deze week op schaamteloze wijze de 'macht van het geld' spreken', schrijven vier inwoners woensdag in de lokale krant Voorster Nieuws.Ook de gemeenteraadsfractie van **GroenLinks-PvdA** heeft de gebeurtenissen 'met veel verdriet' gevolgd:'Dit gaat om het opvangen van een groep jongeren, kinderen zelfs, die dromen van een betere toekomst.'",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,531,e8896ac6f066813948c17c2c13cddd10cbda0930176c0a49da93f0cc-23-PVV,Immigration,"Jeroen Pauw vond het wel meevallen, zei hij bij Khalid & Sophie.Hij verklaarde dat de boze dame **Wilders** in een vliegtuig had ontmoet op weg naar Hongarije, het geboorteland van **Wilders’** vrouw:de enige immigrant waar hij echt van lijkt te houden.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,529,e94be610bb88a35527b6e7bf3113d0050f2107b2ce73e3af3c144373-4-PVV,Immigration,Wilders' lot is zijn eigen keuze.Met de **PVV** in de regering zullen veel van onze landgenoten ervaren dat ze er van hun overheid eigenlijk niet mogen zijn.Dat zij niet thuis horen in het land dat ook hun land is geworden.,N,0.5,NA,N,NA,NA,NA,R,NA,NA
